24981.0,0.0,Cluster:0
34343.0,201.0,Cluster:1
19111.0,0.0,Cluster:2
17954.0,222.0,Cluster:3
35202.0,12.0,Cluster:1
42764.0,75.0,Cluster:1
35104.0,81.0,Cluster:1
42301.0,113.0,Cluster:1
50656.0,36.0,Cluster:1
50480.0,50.0,Cluster:1
24529.0,23.0,Cluster:0
38222.0,4.0,Cluster:1
41565.0,166.0,Cluster:1
41790.0,18.0,Cluster:1
29800.0,0.0,Cluster:1
43209.0,16.0,Cluster:1
30069.0,1.0,Cluster:1
30285.0,1.0,Cluster:1
33241.0,75.0,Cluster:1
29690.0,114.0,Cluster:1
37394.0,38.0,Cluster:1
44288.0,27.0,Cluster:1
47870.0,18.0,Cluster:1
34230.0,50.0,Cluster:1
34866.0,0.0,Cluster:1
36508.0,434.0,Cluster:1
31484.0,94.0,Cluster:1
40267.0,0.0,Cluster:1
48107.0,68.0,Cluster:1
38489.0,136.0,Cluster:1
50296.0,173.0,Cluster:1
43120.0,91.0,Cluster:1
48613.0,63.0,Cluster:1
43095.0,3.0,Cluster:1
46235.0,171.0,Cluster:1
42358.0,132.0,Cluster:1
45993.0,98.0,Cluster:1
45277.0,127.0,Cluster:1
48735.0,27.0,Cluster:1
42534.0,4.0,Cluster:1
27880.0,0.0,Cluster:0
41239.0,195.0,Cluster:1
39215.0,11.0,Cluster:1
42100.0,159.0,Cluster:1
37728.0,79.0,Cluster:1
35030.0,2.0,Cluster:1
29002.0,94.0,Cluster:0
37578.0,92.0,Cluster:1
43616.0,303.0,Cluster:1
40239.0,219.0,Cluster:1
46350.0,893.0,Cluster:1
52322.0,10.0,Cluster:1
53857.0,0.0,Cluster:1
32186.0,23.0,Cluster:1
43970.0,16.0,Cluster:1
51873.0,135.0,Cluster:1
54769.0,43.0,Cluster:1
47932.0,4.0,Cluster:1
48537.0,4.0,Cluster:1
43769.0,289.0,Cluster:1
46075.0,69.0,Cluster:1
45639.0,56.0,Cluster:1
49631.0,0.0,Cluster:1
49774.0,2.0,Cluster:1
47438.0,0.0,Cluster:1
49261.0,0.0,Cluster:1
45583.0,25.0,Cluster:1
50190.0,57.0,Cluster:1
47990.0,40.0,Cluster:1
43074.0,33.0,Cluster:1
45972.0,41.0,Cluster:1
41535.0,158.0,Cluster:1
44668.0,9.0,Cluster:1
40812.0,26.0,Cluster:1
41105.0,216.0,Cluster:1
42022.0,21.0,Cluster:1
52673.0,119.0,Cluster:1
38340.0,59.0,Cluster:1
43579.0,122.0,Cluster:1
48205.0,1552.0,Cluster:1
40103.0,123.0,Cluster:1
48213.0,26.0,Cluster:1
47113.0,89.0,Cluster:1
46973.0,73.0,Cluster:1
56199.0,4.0,Cluster:1
44459.0,114.0,Cluster:1
50374.0,35.0,Cluster:1
48285.0,23.0,Cluster:1
44776.0,168.0,Cluster:1
28423.0,1478.0,Cluster:0
41635.0,10.0,Cluster:1
26554.0,82.0,Cluster:0
45457.0,2.0,Cluster:1
37731.0,101.0,Cluster:1
46243.0,81.0,Cluster:1
30841.0,44.0,Cluster:1
44632.0,81.0,Cluster:1
43258.0,108.0,Cluster:1
42641.0,3.0,Cluster:1
37187.0,49.0,Cluster:1
49222.0,123.0,Cluster:1
33579.0,193.0,Cluster:1
39415.0,0.0,Cluster:1
38692.0,4.0,Cluster:1
49386.0,64.0,Cluster:1
45156.0,1187.0,Cluster:1
49209.0,263.0,Cluster:1
34817.0,200.0,Cluster:1
41565.0,12.0,Cluster:1
42872.0,23.0,Cluster:1
46490.0,29.0,Cluster:1
36469.0,912.0,Cluster:1
41970.0,86.0,Cluster:1
54456.0,21.0,Cluster:1
41528.0,0.0,Cluster:1
33924.0,0.0,Cluster:1
46815.0,0.0,Cluster:1
47421.0,32.0,Cluster:1
44355.0,39.0,Cluster:1
43310.0,20.0,Cluster:1
30450.0,2.0,Cluster:1
37287.0,390.0,Cluster:1
33711.0,19.0,Cluster:1
46135.0,0.0,Cluster:1
39542.0,0.0,Cluster:1
54171.0,96.0,Cluster:1
37562.0,0.0,Cluster:1
38650.0,5.0,Cluster:1
43372.0,104.0,Cluster:1
32203.0,9.0,Cluster:1
46967.0,2.0,Cluster:1
45584.0,2.0,Cluster:1
40612.0,44.0,Cluster:1
40329.0,173.0,Cluster:1
42883.0,25.0,Cluster:1
36420.0,39.0,Cluster:1
46172.0,12.0,Cluster:1
47771.0,87.0,Cluster:1
46464.0,95.0,Cluster:1
46651.0,12.0,Cluster:1
46090.0,8.0,Cluster:1
46684.0,7.0,Cluster:1
41487.0,130.0,Cluster:1
39224.0,3786.0,Cluster:1
36948.0,38.0,Cluster:1
33075.0,26.0,Cluster:1
45010.0,403.0,Cluster:1
37960.0,343.0,Cluster:1
26301.0,2836.0,Cluster:0
38942.0,2.0,Cluster:1
44821.0,8.0,Cluster:1
39414.0,28.0,Cluster:1
40143.0,20.0,Cluster:1
52468.0,1.0,Cluster:1
48122.0,3.0,Cluster:1
41989.0,64.0,Cluster:1
51973.0,28.0,Cluster:1
48664.0,367.0,Cluster:1
28559.0,155.0,Cluster:0
46902.0,22.0,Cluster:1
24933.0,17.0,Cluster:0
46222.0,265.0,Cluster:1
34146.0,1.0,Cluster:1
49013.0,315.0,Cluster:1
44411.0,152.0,Cluster:1
40702.0,3548.0,Cluster:1
41289.0,71.0,Cluster:1
42190.0,78.0,Cluster:1
52072.0,349.0,Cluster:1
36409.0,116.0,Cluster:1
45666.0,27.0,Cluster:1
39414.0,17.0,Cluster:1
27126.0,2.0,Cluster:0
43015.0,157.0,Cluster:1
36995.0,7672.0,Cluster:1
36730.0,1.0,Cluster:1
47101.0,44.0,Cluster:1
36521.0,1.0,Cluster:1
43738.0,253.0,Cluster:1
40953.0,56.0,Cluster:1
47628.0,0.0,Cluster:1
34229.0,99.0,Cluster:1
46196.0,117.0,Cluster:1
40401.0,98.0,Cluster:1
42746.0,121.0,Cluster:1
45388.0,124.0,Cluster:1
40985.0,119.0,Cluster:1
47029.0,116.0,Cluster:1
44276.0,32.0,Cluster:1
45186.0,52.0,Cluster:1
47556.0,5.0,Cluster:1
52747.0,40.0,Cluster:1
45008.0,9.0,Cluster:1
49074.0,70.0,Cluster:1
46323.0,51.0,Cluster:1
52466.0,16.0,Cluster:1
46194.0,59.0,Cluster:1
50282.0,17.0,Cluster:1
40080.0,21.0,Cluster:1
48757.0,1582.0,Cluster:1
33861.0,8.0,Cluster:1
44153.0,12.0,Cluster:1
41532.0,2.0,Cluster:1
52647.0,9.0,Cluster:1
43897.0,72.0,Cluster:1
53768.0,59.0,Cluster:1
40035.0,69.0,Cluster:1
46084.0,0.0,Cluster:1
40988.0,155.0,Cluster:1
48388.0,0.0,Cluster:1
45058.0,437.0,Cluster:1
34958.0,325.0,Cluster:1
31968.0,32.0,Cluster:1
38729.0,240.0,Cluster:1
35672.0,328.0,Cluster:1
37273.0,63.0,Cluster:1
39846.0,43.0,Cluster:1
41391.0,232.0,Cluster:1
41776.0,19.0,Cluster:1
46644.0,16.0,Cluster:1
56662.0,12.0,Cluster:1
32838.0,26.0,Cluster:1
39234.0,4325.0,Cluster:1
44350.0,40.0,Cluster:1
47355.0,0.0,Cluster:1
42353.0,11.0,Cluster:1
45916.0,7.0,Cluster:1
58614.0,15.0,Cluster:1
48885.0,49.0,Cluster:1
39274.0,31.0,Cluster:1
45428.0,44.0,Cluster:1
46007.0,22.0,Cluster:1
47483.0,6.0,Cluster:1
35927.0,136.0,Cluster:1
29780.0,0.0,Cluster:1
52802.0,12.0,Cluster:1
47368.0,82.0,Cluster:1
36204.0,220.0,Cluster:1
28248.0,37.0,Cluster:0
35479.0,84.0,Cluster:1
31424.0,113.0,Cluster:1
33923.0,83.0,Cluster:1
27917.0,176.0,Cluster:0
37639.0,0.0,Cluster:1
32063.0,0.0,Cluster:1
38918.0,33.0,Cluster:1
37319.0,32.0,Cluster:1
38208.0,2.0,Cluster:1
43571.0,30.0,Cluster:1
45100.0,99.0,Cluster:1
37123.0,15.0,Cluster:1
47035.0,0.0,Cluster:1
44110.0,19.0,Cluster:1
42972.0,123.0,Cluster:1
29774.0,0.0,Cluster:1
34090.0,4.0,Cluster:1
39009.0,4.0,Cluster:1
29293.0,3.0,Cluster:0
35638.0,0.0,Cluster:1
45604.0,26.0,Cluster:1
51668.0,59.0,Cluster:1
40089.0,104.0,Cluster:1
32235.0,66.0,Cluster:1
40509.0,157.0,Cluster:1
46127.0,126.0,Cluster:1
45237.0,32.0,Cluster:1
47456.0,19.0,Cluster:1
42109.0,57.0,Cluster:1
39998.0,23.0,Cluster:1
45656.0,26.0,Cluster:1
36775.0,29.0,Cluster:1
25174.0,29.0,Cluster:0
46126.0,143.0,Cluster:1
46639.0,33.0,Cluster:1
47376.0,1.0,Cluster:1
30183.0,1.0,Cluster:1
40630.0,0.0,Cluster:1
45599.0,11.0,Cluster:1
29469.0,192.0,Cluster:0
38988.0,580.0,Cluster:1
33539.0,63.0,Cluster:1
26902.0,122.0,Cluster:0
47164.0,0.0,Cluster:1
36325.0,3.0,Cluster:1
41785.0,21.0,Cluster:1
33064.0,167.0,Cluster:1
51236.0,91.0,Cluster:1
36653.0,8.0,Cluster:1
48459.0,84.0,Cluster:1
47137.0,63.0,Cluster:1
43622.0,56.0,Cluster:1
47680.0,0.0,Cluster:1
38095.0,1.0,Cluster:1
39288.0,0.0,Cluster:1
43624.0,0.0,Cluster:1
30351.0,198.0,Cluster:1
30605.0,157.0,Cluster:1
47003.0,450.0,Cluster:1
52840.0,0.0,Cluster:1
40843.0,1.0,Cluster:1
44492.0,148.0,Cluster:1
31460.0,75.0,Cluster:1
38438.0,89.0,Cluster:1
41315.0,136.0,Cluster:1
41296.0,120.0,Cluster:1
40631.0,79.0,Cluster:1
42364.0,94.0,Cluster:1
43483.0,9.0,Cluster:1
41624.0,106.0,Cluster:1
43461.0,141.0,Cluster:1
21654.0,16.0,Cluster:2
39226.0,41.0,Cluster:1
42892.0,0.0,Cluster:1
39857.0,514.0,Cluster:1
38835.0,11.0,Cluster:1
45201.0,224.0,Cluster:1
40144.0,64.0,Cluster:1
34432.0,24.0,Cluster:1
45275.0,23.0,Cluster:1
32115.0,93.0,Cluster:1
54686.0,5.0,Cluster:1
42870.0,0.0,Cluster:1
48434.0,1.0,Cluster:1
27639.0,18.0,Cluster:0
45086.0,4.0,Cluster:1
42459.0,173.0,Cluster:1
31354.0,1.0,Cluster:1
38568.0,5.0,Cluster:1
31350.0,12.0,Cluster:1
43298.0,29.0,Cluster:1
36248.0,33.0,Cluster:1
39113.0,2.0,Cluster:1
43117.0,108.0,Cluster:1
52331.0,0.0,Cluster:1
40082.0,68.0,Cluster:1
33478.0,236.0,Cluster:1
43352.0,0.0,Cluster:1
43701.0,19.0,Cluster:1
26159.0,8.0,Cluster:0
42874.0,5.0,Cluster:1
36363.0,3.0,Cluster:1
45841.0,0.0,Cluster:1
39673.0,0.0,Cluster:1
40681.0,34.0,Cluster:1
46940.0,0.0,Cluster:1
30859.0,36.0,Cluster:1
32479.0,9.0,Cluster:1
45530.0,0.0,Cluster:1
26802.0,212.0,Cluster:0
45892.0,2.0,Cluster:1
52242.0,3.0,Cluster:1
50201.0,1.0,Cluster:1
53987.0,2.0,Cluster:1
48750.0,9.0,Cluster:1
52327.0,0.0,Cluster:1
47624.0,145.0,Cluster:1
46028.0,53.0,Cluster:1
47036.0,99.0,Cluster:1
49016.0,37.0,Cluster:1
42400.0,40.0,Cluster:1
52646.0,125.0,Cluster:1
45149.0,134.0,Cluster:1
28456.0,813.0,Cluster:0
33950.0,5201.0,Cluster:1
32626.0,0.0,Cluster:1
50961.0,121.0,Cluster:1
45986.0,90.0,Cluster:1
43867.0,593.0,Cluster:1
35425.0,60.0,Cluster:1
42838.0,118.0,Cluster:1
55039.0,203.0,Cluster:1
40476.0,393.0,Cluster:1
47482.0,681.0,Cluster:1
44902.0,439.0,Cluster:1
29381.0,2628.0,Cluster:0
40058.0,71.0,Cluster:1
38639.0,0.0,Cluster:1
35587.0,675.0,Cluster:1
41883.0,54.0,Cluster:1
47421.0,86.0,Cluster:1
43934.0,56.0,Cluster:1
47373.0,183.0,Cluster:1
48267.0,79.0,Cluster:1
40058.0,881.0,Cluster:1
45520.0,27.0,Cluster:1
42023.0,0.0,Cluster:1
43651.0,19.0,Cluster:1
48836.0,0.0,Cluster:1
30319.0,49.0,Cluster:1
33790.0,109.0,Cluster:1
47526.0,2524.0,Cluster:1
49041.0,872.0,Cluster:1
51548.0,241.0,Cluster:1
50426.0,255.0,Cluster:1
39336.0,1201.0,Cluster:1
40790.0,6.0,Cluster:1
51354.0,192.0,Cluster:1
45176.0,687.0,Cluster:1
48723.0,0.0,Cluster:1
33356.0,0.0,Cluster:1
34348.0,0.0,Cluster:1
38095.0,157.0,Cluster:1
36904.0,1000.0,Cluster:1
48342.0,86.0,Cluster:1
54316.0,48.0,Cluster:1
39716.0,121.0,Cluster:1
50342.0,246.0,Cluster:1
47554.0,68.0,Cluster:1
40237.0,833.0,Cluster:1
47478.0,9.0,Cluster:1
41365.0,162.0,Cluster:1
47151.0,33.0,Cluster:1
44832.0,6.0,Cluster:1
34931.0,23.0,Cluster:1
44835.0,61.0,Cluster:1
43509.0,35.0,Cluster:1
42508.0,53.0,Cluster:1
33313.0,44.0,Cluster:1
53024.0,1.0,Cluster:1
45555.0,54.0,Cluster:1
48741.0,1.0,Cluster:1
38878.0,3338.0,Cluster:1
41822.0,2.0,Cluster:1
43399.0,29.0,Cluster:1
26162.0,87.0,Cluster:0
31162.0,4.0,Cluster:1
41240.0,9.0,Cluster:1
50193.0,19.0,Cluster:1
42007.0,15.0,Cluster:1
38929.0,13.0,Cluster:1
45625.0,114.0,Cluster:1
47253.0,284.0,Cluster:1
51980.0,3.0,Cluster:1
38774.0,4581.0,Cluster:1
37688.0,25.0,Cluster:1
42556.0,133.0,Cluster:1
41636.0,5.0,Cluster:1
51451.0,0.0,Cluster:1
40885.0,137.0,Cluster:1
48395.0,17.0,Cluster:1
46277.0,662.0,Cluster:1
37873.0,0.0,Cluster:1
45021.0,0.0,Cluster:1
45933.0,0.0,Cluster:1
44545.0,28.0,Cluster:1
41380.0,251.0,Cluster:1
31861.0,3.0,Cluster:1
28518.0,1.0,Cluster:0
40438.0,8.0,Cluster:1
48899.0,30.0,Cluster:1
34553.0,31.0,Cluster:1
42637.0,446.0,Cluster:1
42533.0,0.0,Cluster:1
48885.0,95.0,Cluster:1
36197.0,1291.0,Cluster:1
50619.0,0.0,Cluster:1
49561.0,1774.0,Cluster:1
35342.0,227.0,Cluster:1
43153.0,504.0,Cluster:1
51710.0,0.0,Cluster:1
40695.0,45.0,Cluster:1
35903.0,5962.0,Cluster:1
49257.0,13.0,Cluster:1
43378.0,1.0,Cluster:1
52743.0,0.0,Cluster:1
35804.0,25.0,Cluster:1
46051.0,247.0,Cluster:1
46205.0,9.0,Cluster:1
52649.0,2.0,Cluster:1
41789.0,30.0,Cluster:1
40774.0,81.0,Cluster:1
47396.0,1.0,Cluster:1
47847.0,4.0,Cluster:1
45865.0,5.0,Cluster:1
36440.0,1.0,Cluster:1
48445.0,211.0,Cluster:1
45647.0,66.0,Cluster:1
44476.0,4425.0,Cluster:1
44293.0,38.0,Cluster:1
47673.0,8.0,Cluster:1
46649.0,2.0,Cluster:1
52919.0,12.0,Cluster:1
51414.0,23.0,Cluster:1
43428.0,77.0,Cluster:1
52016.0,768.0,Cluster:1
48985.0,51.0,Cluster:1
36446.0,147.0,Cluster:1
50475.0,38.0,Cluster:1
47905.0,59.0,Cluster:1
46342.0,286.0,Cluster:1
34234.0,132.0,Cluster:1
43580.0,47.0,Cluster:1
29239.0,30.0,Cluster:0
34756.0,163.0,Cluster:1
41766.0,46.0,Cluster:1
48000.0,16.0,Cluster:1
41926.0,31.0,Cluster:1
35428.0,145.0,Cluster:1
51155.0,48.0,Cluster:1
37561.0,181.0,Cluster:1
37378.0,75.0,Cluster:1
41838.0,203.0,Cluster:1
48060.0,22.0,Cluster:1
28537.0,91.0,Cluster:0
47780.0,56.0,Cluster:1
37502.0,46.0,Cluster:1
42505.0,41.0,Cluster:1
36640.0,68.0,Cluster:1
31563.0,101.0,Cluster:1
36772.0,39.0,Cluster:1
36207.0,60.0,Cluster:1
17663.0,1.0,Cluster:3
31288.0,1.0,Cluster:1
40047.0,39.0,Cluster:1
48791.0,199.0,Cluster:1
48313.0,52.0,Cluster:1
50466.0,17.0,Cluster:1
52961.0,1667.0,Cluster:1
50824.0,47.0,Cluster:1
50146.0,62.0,Cluster:1
44259.0,2789.0,Cluster:1
37527.0,32.0,Cluster:1
43260.0,22.0,Cluster:1
54281.0,17.0,Cluster:1
48495.0,203.0,Cluster:1
32154.0,3977.0,Cluster:1
45817.0,170.0,Cluster:1
41816.0,269.0,Cluster:1
41952.0,13.0,Cluster:1
34933.0,30.0,Cluster:1
39403.0,1993.0,Cluster:1
38134.0,32.0,Cluster:1
32487.0,98.0,Cluster:1
40848.0,131.0,Cluster:1
33509.0,80.0,Cluster:1
31944.0,70.0,Cluster:1
42466.0,93.0,Cluster:1
44997.0,28.0,Cluster:1
35397.0,90.0,Cluster:1
35839.0,563.0,Cluster:1
43241.0,195.0,Cluster:1
54474.0,560.0,Cluster:1
38386.0,31.0,Cluster:1
40949.0,13.0,Cluster:1
49459.0,51.0,Cluster:1
42840.0,28.0,Cluster:1
22975.0,109.0,Cluster:0
45882.0,65.0,Cluster:1
37232.0,180.0,Cluster:1
44512.0,15.0,Cluster:1
39139.0,16.0,Cluster:1
46510.0,68.0,Cluster:1
46534.0,78.0,Cluster:1
34902.0,20.0,Cluster:1
33019.0,62.0,Cluster:1
41537.0,61.0,Cluster:1
45478.0,135.0,Cluster:1
30369.0,153.0,Cluster:1
37866.0,1289.0,Cluster:1
44063.0,72.0,Cluster:1
49842.0,56.0,Cluster:1
44762.0,170.0,Cluster:1
56124.0,87.0,Cluster:1
51994.0,71.0,Cluster:1
47296.0,129.0,Cluster:1
49558.0,0.0,Cluster:1
36182.0,0.0,Cluster:1
48392.0,35.0,Cluster:1
47667.0,96.0,Cluster:1
42538.0,13.0,Cluster:1
32798.0,108.0,Cluster:1
37775.0,80.0,Cluster:1
42282.0,3.0,Cluster:1
43661.0,1.0,Cluster:1
35211.0,26.0,Cluster:1
25833.0,26.0,Cluster:0
45183.0,20.0,Cluster:1
57775.0,9.0,Cluster:1
59751.0,33.0,Cluster:1
15353.0,0.0,Cluster:3
19292.0,0.0,Cluster:2
50324.0,0.0,Cluster:1
39764.0,91.0,Cluster:1
39604.0,77.0,Cluster:1
45460.0,17.0,Cluster:1
41892.0,1.0,Cluster:1
41804.0,2.0,Cluster:1
35346.0,2.0,Cluster:1
49168.0,93.0,Cluster:1
44248.0,4149.0,Cluster:1
46136.0,99.0,Cluster:1
42843.0,84.0,Cluster:1
42959.0,35.0,Cluster:1
33073.0,163.0,Cluster:1
29547.0,1290.0,Cluster:0
31910.0,3330.0,Cluster:1
41208.0,0.0,Cluster:1
29319.0,0.0,Cluster:0
46101.0,1.0,Cluster:1
38253.0,253.0,Cluster:1
43104.0,103.0,Cluster:1
38198.0,41.0,Cluster:1
52119.0,18.0,Cluster:1
41347.0,4.0,Cluster:1
38276.0,2.0,Cluster:1
44191.0,57.0,Cluster:1
42748.0,95.0,Cluster:1
43442.0,0.0,Cluster:1
36022.0,12.0,Cluster:1
47441.0,7.0,Cluster:1
41106.0,7.0,Cluster:1
44127.0,75.0,Cluster:1
47907.0,127.0,Cluster:1
42229.0,137.0,Cluster:1
46789.0,92.0,Cluster:1
40611.0,3.0,Cluster:1
57153.0,13.0,Cluster:1
54243.0,15.0,Cluster:1
41155.0,0.0,Cluster:1
47489.0,3597.0,Cluster:1
37723.0,62.0,Cluster:1
46346.0,2268.0,Cluster:1
32807.0,3.0,Cluster:1
39149.0,0.0,Cluster:1
28684.0,0.0,Cluster:0
31426.0,33.0,Cluster:1
44396.0,2.0,Cluster:1
47762.0,455.0,Cluster:1
38842.0,141.0,Cluster:1
46973.0,0.0,Cluster:1
51137.0,24.0,Cluster:1
40278.0,10.0,Cluster:1
31357.0,266.0,Cluster:1
32311.0,321.0,Cluster:1
51204.0,17.0,Cluster:1
50047.0,97.0,Cluster:1
38415.0,6763.0,Cluster:1
39513.0,96.0,Cluster:1
43012.0,69.0,Cluster:1
44045.0,2106.0,Cluster:1
47037.0,244.0,Cluster:1
43321.0,441.0,Cluster:1
41980.0,540.0,Cluster:1
48593.0,10.0,Cluster:1
45452.0,26.0,Cluster:1
37261.0,41.0,Cluster:1
44344.0,4.0,Cluster:1
36392.0,295.0,Cluster:1
38822.0,79.0,Cluster:1
49012.0,26.0,Cluster:1
37521.0,210.0,Cluster:1
43068.0,370.0,Cluster:1
50458.0,80.0,Cluster:1
42421.0,35.0,Cluster:1
43671.0,4.0,Cluster:1
40315.0,0.0,Cluster:1
54172.0,8.0,Cluster:1
33881.0,91.0,Cluster:1
43629.0,5.0,Cluster:1
41858.0,41.0,Cluster:1
51266.0,30.0,Cluster:1
47112.0,27.0,Cluster:1
43024.0,14.0,Cluster:1
43908.0,119.0,Cluster:1
43476.0,534.0,Cluster:1
46033.0,1622.0,Cluster:1
39193.0,5504.0,Cluster:1
44381.0,992.0,Cluster:1
43488.0,102.0,Cluster:1
47414.0,82.0,Cluster:1
46482.0,247.0,Cluster:1
31345.0,60.0,Cluster:1
48649.0,7.0,Cluster:1
55572.0,58.0,Cluster:1
48239.0,3465.0,Cluster:1
43638.0,4.0,Cluster:1
40045.0,3584.0,Cluster:1
49592.0,73.0,Cluster:1
50837.0,174.0,Cluster:1
55368.0,86.0,Cluster:1
51098.0,16.0,Cluster:1
31326.0,34.0,Cluster:1
37421.0,33.0,Cluster:1
38540.0,91.0,Cluster:1
31965.0,406.0,Cluster:1
40687.0,1137.0,Cluster:1
43025.0,3194.0,Cluster:1
38875.0,91.0,Cluster:1
38033.0,24.0,Cluster:1
45427.0,147.0,Cluster:1
43378.0,66.0,Cluster:1
36725.0,40.0,Cluster:1
36853.0,976.0,Cluster:1
39883.0,31.0,Cluster:1
40920.0,6.0,Cluster:1
40510.0,21.0,Cluster:1
37269.0,1.0,Cluster:1
33540.0,6.0,Cluster:1
38637.0,9.0,Cluster:1
48262.0,35.0,Cluster:1
42895.0,37.0,Cluster:1
44145.0,202.0,Cluster:1
47886.0,283.0,Cluster:1
34325.0,3.0,Cluster:1
37406.0,49.0,Cluster:1
37768.0,1.0,Cluster:1
30070.0,3.0,Cluster:1
33823.0,7.0,Cluster:1
43109.0,3.0,Cluster:1
38503.0,1416.0,Cluster:1
45413.0,2209.0,Cluster:1
48614.0,87.0,Cluster:1
46047.0,2566.0,Cluster:1
54312.0,913.0,Cluster:1
49543.0,31.0,Cluster:1
55017.0,232.0,Cluster:1
47463.0,64.0,Cluster:1
54750.0,232.0,Cluster:1
36343.0,46.0,Cluster:1
43823.0,84.0,Cluster:1
49080.0,4.0,Cluster:1
39532.0,7.0,Cluster:1
34754.0,24.0,Cluster:1
42001.0,108.0,Cluster:1
44606.0,1.0,Cluster:1
45573.0,64.0,Cluster:1
38710.0,165.0,Cluster:1
31813.0,0.0,Cluster:1
32591.0,20.0,Cluster:1
50358.0,7.0,Cluster:1
43312.0,4.0,Cluster:1
56084.0,116.0,Cluster:1
49231.0,371.0,Cluster:1
45847.0,187.0,Cluster:1
39808.0,126.0,Cluster:1
35571.0,6565.0,Cluster:1
42778.0,6573.0,Cluster:1
32230.0,0.0,Cluster:1
29970.0,0.0,Cluster:1
43827.0,11.0,Cluster:1
45302.0,5.0,Cluster:1
56326.0,852.0,Cluster:1
49745.0,28.0,Cluster:1
